"id","block_proc","avg_liking","cond","category","cuetype","portion","mri_version","run"
54,"like_a5",99.93,"HighLarge","HighED","food","Large","1","4"
54,"like_b4",100,"HighSmall","HighED","food","Small","1","3"
54,"like_a3",100,"HighLarge","HighED","food","Large","1","2"
54,"like_b2",83.3333333333333,"HighSmall","HighED","food","Small","1","5"
54,"like_c1",25.5083333333333,"LowLarge","LowED","food","Large","1","1"
54,"like_a1",83.3333333333333,"HighLarge","HighED","food","Large","1","1"
54,"like_a4",100,"HighLarge","HighED","food","Large","1","3"
54,"like_b1",100,"HighSmall","HighED","food","Small","1","1"
54,"like_c3",58.105,"LowLarge","LowED","food","Large","1","2"
54,"like_d4",49.4033333333333,"LowSmall","LowED","food","Small","1","3"
54,"like_e5",17.6483333333333,"OfficeLarge","Office","office","Large","1","4"
54,"like_f2",6.84166666666667,"OfficeSmall","Office","office","Small","1","5"
54,"like_c5",100,"LowLarge","LowED","food","Large","1","4"
54,"like_c2",82,"LowLarge","LowED","food","Large","1","5"
54,"like_d1",44.035,"LowSmall","LowED","food","Small","1","1"
54,"like_d5",64.3866666666667,"LowSmall","LowED","food","Small","1","4"
54,"like_a2",70.8766666666667,"HighLarge","HighED","food","Large","1","5"
54,"like_d2",91.965,"LowSmall","LowED","food","Small","1","5"
54,"like_e1",20.42,"OfficeLarge","Office","office","Large","1","1"
54,"like_e3",40.7016666666667,"OfficeLarge","Office","office","Large","1","2"
54,"like_b5",100,"HighSmall","HighED","food","Small","1","4"
54,"like_b3",57.72,"HighSmall","HighED","food","Small","1","2"
54,"like_d3",41.825,"LowSmall","LowED","food","Small","1","2"
54,"like_e2",15.5783333333333,"OfficeLarge","Office","office","Large","1","5"
54,"like_f1",48.525,"OfficeSmall","Office","office","Small","1","1"
54,"like_c4",44.5266666666667,"LowLarge","LowED","food","Large","1","3"
54,"like_f4",17.3683333333333,"OfficeSmall","Office","office","Small","1","3"
54,"like_f3",0,"OfficeSmall","Office","office","Small","1","2"
54,"like_e4",3.12333333333333,"OfficeLarge","Office","office","Large","1","3"
54,"like_f5",19.2616666666667,"OfficeSmall","Office","office","Small","1","4"
55,"like_a3",100,"HighLarge","HighED","food","Large","1","2"
55,"like_a5",83.3333333333333,"HighLarge","HighED","food","Large","1","4"
55,"like_b2",100,"HighSmall","HighED","food","Small","1","5"
55,"like_c1",33.3333333333333,"LowLarge","LowED","food","Large","1","1"
55,"like_a4",83.3333333333333,"HighLarge","HighED","food","Large","1","3"
55,"like_b1",83.3333333333333,"HighSmall","HighED","food","Small","1","1"
55,"like_b4",100,"HighSmall","HighED","food","Small","1","3"
55,"like_a1",83.3333333333333,"HighLarge","HighED","food","Large","1","1"
55,"like_f2",100,"OfficeSmall","Office","office","Small","1","5"
55,"like_d1",33.3333333333333,"LowSmall","LowED","food","Small","1","1"
55,"like_c5",50,"LowLarge","LowED","food","Large","1","4"
55,"like_c3",36.245,"LowLarge","LowED","food","Large","1","2"
55,"like_c2",41.0533333333333,"LowLarge","LowED","food","Large","1","5"
55,"like_e5",100,"OfficeLarge","Office","office","Large","1","4"
55,"like_d2",39.755,"LowSmall","LowED","food","Small","1","5"
55,"like_d4",50,"LowSmall","LowED","food","Small","1","3"
55,"like_e1",91.6483333333333,"OfficeLarge","Office","office","Large","1","1"
55,"like_e2",100,"OfficeLarge","Office","office","Large","1","5"
55,"like_b5",83.3333333333333,"HighSmall","HighED","food","Small","1","4"
55,"like_e3",91.72,"OfficeLarge","Office","office","Large","1","2"
55,"like_d3",38.245,"LowSmall","LowED","food","Small","1","2"
55,"like_d5",50,"LowSmall","LowED","food","Small","1","4"
55,"like_a2",83.3333333333333,"HighLarge","HighED","food","Large","1","5"
55,"like_e4",100,"OfficeLarge","Office","office","Large","1","3"
55,"like_f4",99.93,"OfficeSmall","Office","office","Small","1","3"
55,"like_c4",33.3333333333333,"LowLarge","LowED","food","Large","1","3"
55,"like_b3",73.4033333333333,"HighSmall","HighED","food","Small","1","2"
55,"like_f1",95.1933333333333,"OfficeSmall","Office","office","Small","1","1"
55,"like_f3",100,"OfficeSmall","Office","office","Small","1","2"
55,"like_f5",100,"OfficeSmall","Office","office","Small","1","4"
56,"like_a3",50.9116666666667,"HighLarge","HighED","food","Large","2","4"
56,"like_c1",15.085,"LowLarge","LowED","food","Large","2","5"
56,"like_d2",69.5483333333333,"LowSmall","LowED","food","Small","2","1"
56,"like_b2",57.1383333333333,"HighSmall","HighED","food","Small","2","1"
56,"like_b1",59.9483333333333,"HighSmall","HighED","food","Small","2","5"
56,"like_a5",60.37,"HighLarge","HighED","food","Large","2","2"
56,"like_a4",60.16,"HighLarge","HighED","food","Large","2","3"
56,"like_c2",41.2433333333333,"LowLarge","LowED","food","Large","2","1"
56,"like_c5",74.8933333333333,"LowLarge","LowED","food","Large","2","2"
56,"like_a1",56.9266666666667,"HighLarge","HighED","food","Large","2","5"
56,"like_c3",30.4483333333333,"LowLarge","LowED","food","Large","2","4"
56,"like_f2",39.0283333333333,"OfficeSmall","Office","office","Small","2","1"
56,"like_e1",29.2516666666667,"OfficeLarge","Office","office","Large","2","5"
56,"like_b4",52.74,"HighSmall","HighED","food","Small","2","3"
56,"like_e5",30.2733333333333,"OfficeLarge","Office","office","Large","2","2"
56,"like_e2",33.755,"OfficeLarge","Office","office","Large","2","1"
56,"like_b5",71.3083333333333,"HighSmall","HighED","food","Small","2","2"
56,"like_d4",22.2216666666667,"LowSmall","LowED","food","Small","2","3"
56,"like_d3",17.405,"LowSmall","LowED","food","Small","2","4"
56,"like_f5",39.52,"OfficeSmall","Office","office","Small","2","2"
56,"like_d1",39.7666666666667,"LowSmall","LowED","food","Small","2","5"
56,"like_e3",37.2016666666667,"OfficeLarge","Office","office","Large","2","4"
56,"like_f4",25.7366666666667,"OfficeSmall","Office","office","Small","2","3"
56,"like_f1",30.695,"OfficeSmall","Office","office","Small","2","5"
56,"like_a2",56.3633333333333,"HighLarge","HighED","food","Large","2","1"
56,"like_e4",28.9366666666667,"OfficeLarge","Office","office","Large","2","3"
56,"like_c4",40.1883333333333,"LowLarge","LowED","food","Large","2","3"
56,"like_b3",44.9333333333333,"HighSmall","HighED","food","Small","2","4"
56,"like_d5",54.0083333333333,"LowSmall","LowED","food","Small","2","2"
56,"like_f3",21.6583333333333,"OfficeSmall","Office","office","Small","2","4"
58,"like_a3",69.4383333333333,"HighLarge","HighED","food","Large","1","2"
58,"like_c1",43.79,"LowLarge","LowED","food","Large","1","1"
58,"like_a5",85.0166666666667,"HighLarge","HighED","food","Large","1","4"
58,"like_d2",56.6666666666667,"LowSmall","LowED","food","Small","1","5"
58,"like_c5",48.4216666666667,"LowLarge","LowED","food","Large","1","4"
58,"like_a1",81.3333333333333,"HighLarge","HighED","food","Large","1","1"
58,"like_b2",52.8416666666667,"HighSmall","HighED","food","Small","1","5"
58,"like_e1",56.4566666666667,"OfficeLarge","Office","office","Large","1","1"
58,"like_c3",37.8583333333333,"LowLarge","LowED","food","Large","1","2"
58,"like_a4",59.3,"HighLarge","HighED","food","Large","1","3"
58,"like_a2",74.42,"HighLarge","HighED","food","Large","1","5"
58,"like_b4",54.4916666666667,"HighSmall","HighED","food","Small","1","3"
58,"like_f2",59.335,"OfficeSmall","Office","office","Small","1","5"
58,"like_c2",56.385,"LowLarge","LowED","food","Large","1","5"
58,"like_b1",72.9116666666667,"HighSmall","HighED","food","Small","1","1"
58,"like_d4",61.9983333333333,"LowSmall","LowED","food","Small","1","3"
58,"like_d3",45.79,"LowSmall","LowED","food","Small","1","2"
58,"like_e2",43.5083333333333,"OfficeLarge","Office","office","Large","1","5"
58,"like_d1",68.875,"LowSmall","LowED","food","Small","1","1"
58,"like_e5",83.2983333333333,"OfficeLarge","Office","office","Large","1","4"
58,"like_f4",54.2783333333333,"OfficeSmall","Office","office","Small","1","3"
58,"like_f5",50.9466666666667,"OfficeSmall","Office","office","Small","1","4"
58,"like_f1",49.5783333333333,"OfficeSmall","Office","office","Small","1","1"
58,"like_b3",64,"HighSmall","HighED","food","Small","1","2"
58,"like_e4",52.385,"OfficeLarge","Office","office","Large","1","3"
58,"like_b5",52.07,"HighSmall","HighED","food","Small","1","4"
58,"like_e3",55.6833333333333,"OfficeLarge","Office","office","Large","1","2"
58,"like_d5",34.5983333333333,"LowSmall","LowED","food","Small","1","4"
58,"like_c4",47.4716666666667,"LowLarge","LowED","food","Large","1","3"
58,"like_f3",75.0166666666667,"OfficeSmall","Office","office","Small","1","2"
69,"like_a3",91.1583333333333,"HighLarge","HighED","food","Large","1","2"
69,"like_a5",70.4566666666667,"HighLarge","HighED","food","Large","1","4"
69,"like_d2",86.35,"LowSmall","LowED","food","Small","1","5"
69,"like_c1",50,"LowLarge","LowED","food","Large","1","1"
69,"like_a2",44.2466666666667,"HighLarge","HighED","food","Large","1","5"
69,"like_e1",65.1216666666667,"OfficeLarge","Office","office","Large","1","1"
69,"like_a1",23.37,"HighLarge","HighED","food","Large","1","1"
69,"like_b2",30.175,"HighSmall","HighED","food","Small","1","5"
69,"like_b3",50,"HighSmall","HighED","food","Small","1","2"
69,"like_b4",83.3333333333333,"HighSmall","HighED","food","Small","1","3"
69,"like_c3",47.3333333333333,"LowLarge","LowED","food","Large","1","2"
69,"like_a4",41.685,"HighLarge","HighED","food","Large","1","3"
69,"like_b1",74.6316666666667,"HighSmall","HighED","food","Small","1","1"
69,"like_c5",77.1583333333333,"LowLarge","LowED","food","Large","1","4"
69,"like_d4",74.7716666666667,"LowSmall","LowED","food","Small","1","3"
69,"like_c2",83.2983333333333,"LowLarge","LowED","food","Large","1","5"
69,"like_d1",33.3333333333333,"LowSmall","LowED","food","Small","1","1"
69,"like_e5",33.3333333333333,"OfficeLarge","Office","office","Large","1","4"
69,"like_f2",41.755,"OfficeSmall","Office","office","Small","1","5"
69,"like_d3",50,"LowSmall","LowED","food","Small","1","2"
69,"like_e2",49.0183333333333,"OfficeLarge","Office","office","Large","1","5"
69,"like_e3",72.4916666666667,"OfficeLarge","Office","office","Large","1","2"
69,"like_e4",33.3333333333333,"OfficeLarge","Office","office","Large","1","3"
69,"like_f5",66.6666666666667,"OfficeSmall","Office","office","Small","1","4"
69,"like_b5",33.2283333333333,"HighSmall","HighED","food","Small","1","4"
69,"like_f4",64.8766666666667,"OfficeSmall","Office","office","Small","1","3"
69,"like_d5",58.14,"LowSmall","LowED","food","Small","1","4"
69,"like_c4",41.1933333333333,"LowLarge","LowED","food","Large","1","3"
69,"like_f1",60.4916666666667,"OfficeSmall","Office","office","Small","1","1"
69,"like_f3",45.0166666666667,"OfficeSmall","Office","office","Small","1","2"
70,"like_a3",62.095,"HighLarge","HighED","food","Large","2","4"
70,"like_d2",73.135,"LowSmall","LowED","food","Small","2","1"
70,"like_c1",31.1883333333333,"LowLarge","LowED","food","Large","2","5"
70,"like_b3",25.035,"HighSmall","HighED","food","Small","2","4"
70,"like_e1",73.945,"OfficeLarge","Office","office","Large","2","5"
70,"like_b2",20.2533333333333,"HighSmall","HighED","food","Small","2","1"
70,"like_e3",92.8966666666667,"OfficeLarge","Office","office","Large","2","4"
70,"like_a5",25.07,"HighLarge","HighED","food","Large","2","2"
70,"like_a1",29.0083333333333,"HighLarge","HighED","food","Large","2","5"
70,"like_a2",19.0933333333333,"HighLarge","HighED","food","Large","2","1"
70,"like_b1",33.3333333333333,"HighSmall","HighED","food","Small","2","5"
70,"like_c5",30.45,"LowLarge","LowED","food","Large","2","2"
70,"like_b4",66.5966666666667,"HighSmall","HighED","food","Small","2","3"
70,"like_c3",38.43,"LowLarge","LowED","food","Large","2","4"
70,"like_c2",40.225,"LowLarge","LowED","food","Large","2","1"
70,"like_e5",90.225,"OfficeLarge","Office","office","Large","2","2"
70,"like_d4",33.3333333333333,"LowSmall","LowED","food","Small","2","3"
70,"like_a4",16.6666666666667,"HighLarge","HighED","food","Large","2","3"
70,"like_e2",85.9716666666666,"OfficeLarge","Office","office","Large","2","1"
70,"like_f4",83.3333333333333,"OfficeSmall","Office","office","Small","2","3"
70,"like_f2",88.4666666666667,"OfficeSmall","Office","office","Small","2","1"
70,"like_d3",34.1766666666667,"LowSmall","LowED","food","Small","2","4"
70,"like_b5",33.3333333333333,"HighSmall","HighED","food","Small","2","2"
70,"like_e4",83.2983333333333,"OfficeLarge","Office","office","Large","2","3"
70,"like_f5",77.1433333333333,"OfficeSmall","Office","office","Small","2","2"
70,"like_d1",52.5666666666667,"LowSmall","LowED","food","Small","2","5"
70,"like_c4",50,"LowLarge","LowED","food","Large","2","3"
70,"like_f1",96.2716666666667,"OfficeSmall","Office","office","Small","2","5"
70,"like_d5",41.28,"LowSmall","LowED","food","Small","2","2"
70,"like_f3",83.3333333333333,"OfficeSmall","Office","office","Small","2","4"
71,"like_a3",83.3333333333333,"HighLarge","HighED","food","Large","1","2"
71,"like_c1",53.1283333333333,"LowLarge","LowED","food","Large","1","1"
71,"like_e3",55.7666666666667,"OfficeLarge","Office","office","Large","1","2"
71,"like_d2",58.5433333333333,"LowSmall","LowED","food","Small","1","5"
71,"like_b2",49.7183333333333,"HighSmall","HighED","food","Small","1","5"
71,"like_f4",49.2583333333333,"OfficeSmall","Office","office","Small","1","3"
71,"like_a5",66.0333333333333,"HighLarge","HighED","food","Large","1","4"
71,"like_a2",65.47,"HighLarge","HighED","food","Large","1","5"
71,"like_b3",55.87,"HighSmall","HighED","food","Small","1","2"
71,"like_c5",74.085,"LowLarge","LowED","food","Large","1","4"
71,"like_a1",61.99,"HighLarge","HighED","food","Large","1","1"
71,"like_c3",64.135,"LowLarge","LowED","food","Large","1","2"
71,"like_c2",38.3233333333333,"LowLarge","LowED","food","Large","1","5"
71,"like_e1",72.1166666666667,"OfficeLarge","Office","office","Large","1","1"
71,"like_b4",46.8333333333333,"HighSmall","HighED","food","Small","1","3"
71,"like_b1",99.365,"HighSmall","HighED","food","Small","1","1"
71,"like_e2",48.0633333333333,"OfficeLarge","Office","office","Large","1","5"
71,"like_b5",67.475,"HighSmall","HighED","food","Small","1","4"
71,"like_a4",91.8766666666667,"HighLarge","HighED","food","Large","1","3"
71,"like_d3",41.7366666666667,"LowSmall","LowED","food","Small","1","2"
71,"like_f5",68.2816666666667,"OfficeSmall","Office","office","Small","1","4"
71,"like_d1",57.2416666666667,"LowSmall","LowED","food","Small","1","1"
71,"like_d4",52.6716666666667,"LowSmall","LowED","food","Small","1","3"
71,"like_f2",65.4683333333333,"OfficeSmall","Office","office","Small","1","5"
71,"like_f1",66.175,"OfficeSmall","Office","office","Small","1","1"
71,"like_e5",76.4416666666667,"OfficeLarge","Office","office","Large","1","4"
71,"like_e4",74.225,"OfficeLarge","Office","office","Large","1","3"
71,"like_c4",43.4933333333333,"LowLarge","LowED","food","Large","1","3"
71,"like_d5",52.1083333333333,"LowSmall","LowED","food","Small","1","4"
71,"like_f3",99.8583333333333,"OfficeSmall","Office","office","Small","1","2"
73,"like_a1",58.21,"HighLarge","HighED","food","Large","1","1"
73,"like_a3",58.9483333333333,"HighLarge","HighED","food","Large","1","2"
73,"like_a5",33.6833333333333,"HighLarge","HighED","food","Large","1","4"
73,"like_e3",0,"OfficeLarge","Office","office","Large","1","2"
73,"like_d2",34.7016666666667,"LowSmall","LowED","food","Small","1","5"
73,"like_a2",41.3333333333333,"HighLarge","HighED","food","Large","1","5"
73,"like_b2",57.545,"HighSmall","HighED","food","Small","1","5"
73,"like_f4",0,"OfficeSmall","Office","office","Small","1","3"
73,"like_c1",20.0333333333333,"LowLarge","LowED","food","Large","1","1"
73,"like_c3",41.51,"LowLarge","LowED","food","Large","1","2"
73,"like_b3",33.3333333333333,"HighSmall","HighED","food","Small","1","2"
73,"like_e1",0,"OfficeLarge","Office","office","Large","1","1"
73,"like_b4",52.9833333333333,"HighSmall","HighED","food","Small","1","3"
73,"like_b5",35.5783333333333,"HighSmall","HighED","food","Small","1","4"
73,"like_c2",23.8583333333333,"LowLarge","LowED","food","Large","1","5"
73,"like_c4",29.475,"LowLarge","LowED","food","Large","1","3"
73,"like_b1",11.335,"HighSmall","HighED","food","Small","1","1"
73,"like_d4",14.9833333333333,"LowSmall","LowED","food","Small","1","3"
73,"like_d3",18.1766666666667,"LowSmall","LowED","food","Small","1","2"
73,"like_d1",28.9116666666667,"LowSmall","LowED","food","Small","1","1"
73,"like_c5",37.7883333333333,"LowLarge","LowED","food","Large","1","4"
73,"like_a4",44.5266666666667,"HighLarge","HighED","food","Large","1","3"
73,"like_f5",0,"OfficeSmall","Office","office","Small","1","4"
73,"like_e2",0,"OfficeLarge","Office","office","Large","1","5"
73,"like_e5",0,"OfficeLarge","Office","office","Large","1","4"
73,"like_f2",0,"OfficeSmall","Office","office","Small","1","5"
73,"like_d5",38.245,"LowSmall","LowED","food","Small","1","4"
73,"like_e4",0,"OfficeLarge","Office","office","Large","1","3"
73,"like_f1",0,"OfficeSmall","Office","office","Small","1","1"
73,"like_f3",0,"OfficeSmall","Office","office","Small","1","2"
74,"like_a1",48.665,"HighLarge","HighED","food","Large","2","5"
74,"like_b2",31.5433333333333,"HighSmall","HighED","food","Small","2","1"
74,"like_a3",82.2466666666667,"HighLarge","HighED","food","Large","2","4"
74,"like_a2",30.14,"HighLarge","HighED","food","Large","2","1"
74,"like_d2",65.6816666666667,"LowSmall","LowED","food","Small","2","1"
74,"like_a5",41.2266666666667,"HighLarge","HighED","food","Large","2","2"
74,"like_b4",65.1916666666667,"HighSmall","HighED","food","Small","2","3"
74,"like_c3",31.5783333333333,"LowLarge","LowED","food","Large","2","4"
74,"like_e3",45.1916666666667,"OfficeLarge","Office","office","Large","2","4"
74,"like_e1",45.085,"OfficeLarge","Office","office","Large","2","5"
74,"like_b3",40.7716666666667,"HighSmall","HighED","food","Small","2","4"
74,"like_b5",74.385,"HighSmall","HighED","food","Small","2","2"
74,"like_c4",40.9466666666667,"LowLarge","LowED","food","Large","2","3"
74,"like_f4",28.805,"OfficeSmall","Office","office","Small","2","3"
74,"like_c1",32.0333333333333,"LowLarge","LowED","food","Large","2","5"
74,"like_c5",65.3333333333333,"LowLarge","LowED","food","Large","2","2"
74,"like_d4",30.42,"LowSmall","LowED","food","Small","2","3"
74,"like_d1",48.455,"LowSmall","LowED","food","Small","2","5"
74,"like_a4",65.65,"HighLarge","HighED","food","Large","2","3"
74,"like_b1",39.3683333333333,"HighSmall","HighED","food","Small","2","5"
74,"like_c2",48.84,"LowLarge","LowED","food","Large","2","1"
74,"like_d3",32.245,"LowSmall","LowED","food","Small","2","4"
74,"like_e5",31.405,"OfficeLarge","Office","office","Large","2","2"
74,"like_f2",26.3833333333333,"OfficeSmall","Office","office","Small","2","1"
74,"like_f5",54.49,"OfficeSmall","Office","office","Small","2","2"
74,"like_d5",22.49,"LowSmall","LowED","food","Small","2","2"
74,"like_e4",48.63,"OfficeLarge","Office","office","Large","2","3"
74,"like_f3",43.6816666666667,"OfficeSmall","Office","office","Small","2","4"
74,"like_e2",51.1566666666667,"OfficeLarge","Office","office","Large","2","1"
74,"like_f1",45.0533333333333,"OfficeSmall","Office","office","Small","2","5"
75,"like_b2",76.42,"HighSmall","HighED","food","Small","2","1"
75,"like_b4",70.4566666666667,"HighSmall","HighED","food","Small","2","3"
75,"like_a5",91.5783333333333,"HighLarge","HighED","food","Large","2","2"
75,"like_b1",91.1233333333333,"HighSmall","HighED","food","Small","2","5"
75,"like_c3",86.21,"LowLarge","LowED","food","Large","2","4"
75,"like_a1",81.755,"HighLarge","HighED","food","Large","2","5"
75,"like_a2",58.9466666666667,"HighLarge","HighED","food","Large","2","1"
75,"like_d2",74.3866666666667,"LowSmall","LowED","food","Small","2","1"
75,"like_b3",58.07,"HighSmall","HighED","food","Small","2","4"
75,"like_c4",38.07,"LowLarge","LowED","food","Large","2","3"
75,"like_a3",83.3333333333333,"HighLarge","HighED","food","Large","2","4"
75,"like_e3",0,"OfficeLarge","Office","office","Large","2","4"
75,"like_c1",0,"LowLarge","LowED","food","Large","2","5"
75,"like_c5",77.825,"LowLarge","LowED","food","Large","2","2"
75,"like_d5",90.9816666666667,"LowSmall","LowED","food","Small","2","2"
75,"like_d3",0,"LowSmall","LowED","food","Small","2","4"
75,"like_b5",91.5083333333333,"HighSmall","HighED","food","Small","2","2"
75,"like_c2",27.1583333333333,"LowLarge","LowED","food","Large","2","1"
75,"like_d4",7.47333333333333,"LowSmall","LowED","food","Small","2","3"
75,"like_f5",7.12333333333333,"OfficeSmall","Office","office","Small","2","2"
75,"like_e1",0,"OfficeLarge","Office","office","Large","2","5"
75,"like_e5",2,"OfficeLarge","Office","office","Large","2","2"
75,"like_d1",0,"LowSmall","LowED","food","Small","2","5"
75,"like_f4",30.8416666666667,"OfficeSmall","Office","office","Small","2","3"
75,"like_a4",90.7366666666667,"HighLarge","HighED","food","Large","2","3"
75,"like_f2",17.1233333333333,"OfficeSmall","Office","office","Small","2","1"
75,"like_e2",8.035,"OfficeLarge","Office","office","Large","2","1"
75,"like_f1",0,"OfficeSmall","Office","office","Small","2","5"
75,"like_e4",0,"OfficeLarge","Office","office","Large","2","3"
75,"like_f3",0,"OfficeSmall","Office","office","Small","2","4"
78,"like_b4",69.9366666666667,"HighSmall","HighED","food","Small","1","3"
78,"like_b3",75.8433333333333,"HighSmall","HighED","food","Small","1","2"
78,"like_c1",74.8933333333333,"LowLarge","LowED","food","Large","1","1"
78,"like_c3",51.5133333333333,"LowLarge","LowED","food","Large","1","2"
78,"like_a1",88.5366666666667,"HighLarge","HighED","food","Large","1","1"
78,"like_a4",82.5933333333333,"HighLarge","HighED","food","Large","1","3"
78,"like_b5",88.7833333333333,"HighSmall","HighED","food","Small","1","4"
78,"like_a3",69.1966666666667,"HighLarge","HighED","food","Large","1","2"
78,"like_b2",86.5333333333333,"HighSmall","HighED","food","Small","1","5"
78,"like_e3",27.4933333333333,"OfficeLarge","Office","office","Large","1","2"
78,"like_d2",63.925,"LowSmall","LowED","food","Small","1","5"
78,"like_c5",49.365,"LowLarge","LowED","food","Large","1","4"
78,"like_a2",74.0866666666667,"HighLarge","HighED","food","Large","1","5"
78,"like_d5",56.9266666666667,"LowSmall","LowED","food","Small","1","4"
78,"like_b1",81.855,"HighSmall","HighED","food","Small","1","1"
78,"like_c4",80.87,"LowLarge","LowED","food","Large","1","3"
78,"like_a5",81.61,"HighLarge","HighED","food","Large","1","4"
78,"like_f2",29.7466666666667,"OfficeSmall","Office","office","Small","1","5"
78,"like_f4",28.9016666666667,"OfficeSmall","Office","office","Small","1","3"
78,"like_e1",34.9133333333333,"OfficeLarge","Office","office","Large","1","1"
78,"like_d4",65.1533333333333,"LowSmall","LowED","food","Small","1","3"
78,"like_e4",44.0933333333333,"OfficeLarge","Office","office","Large","1","3"
78,"like_e2",32.805,"OfficeLarge","Office","office","Large","1","5"
78,"like_c2",67.1233333333333,"LowLarge","LowED","food","Large","1","5"
78,"like_d1",65.2583333333333,"LowSmall","LowED","food","Small","1","1"
78,"like_f5",36.6016666666667,"OfficeSmall","Office","office","Small","1","4"
78,"like_f1",25.5616666666667,"OfficeSmall","Office","office","Small","1","1"
78,"like_e5",49.0833333333333,"OfficeLarge","Office","office","Large","1","4"
78,"like_d3",70.355,"LowSmall","LowED","food","Small","1","2"
78,"like_f3",30.5533333333333,"OfficeSmall","Office","office","Small","1","2"
80,"like_a1",49.4,"HighLarge","HighED","food","Large","2","5"
80,"like_c3",51.2983333333333,"LowLarge","LowED","food","Large","2","4"
80,"like_a5",83.05,"HighLarge","HighED","food","Large","2","2"
80,"like_b4",62.975,"HighSmall","HighED","food","Small","2","3"
80,"like_b3",41.7,"HighSmall","HighED","food","Small","2","4"
80,"like_d4",54.18,"LowSmall","LowED","food","Small","2","3"
80,"like_a2",44.865,"HighLarge","HighED","food","Large","2","1"
80,"like_c5",70.4266666666667,"LowLarge","LowED","food","Large","2","2"
80,"like_c4",44.3016666666667,"LowLarge","LowED","food","Large","2","3"
80,"like_d5",52.2866666666667,"LowSmall","LowED","food","Small","2","2"
80,"like_b2",53.0233333333333,"HighSmall","HighED","food","Small","2","1"
80,"like_b5",81.7833333333333,"HighSmall","HighED","food","Small","2","2"
80,"like_d2",68.9866666666667,"LowSmall","LowED","food","Small","2","1"
80,"like_e1",62.0583333333333,"OfficeLarge","Office","office","Large","2","5"
80,"like_c1",31.7483333333333,"LowLarge","LowED","food","Large","2","5"
80,"like_a3",73.8366666666667,"HighLarge","HighED","food","Large","2","4"
80,"like_c2",53.3383333333333,"LowLarge","LowED","food","Large","2","1"
80,"like_d1",47.8533333333333,"LowSmall","LowED","food","Small","2","5"
80,"like_b1",70.6383333333333,"HighSmall","HighED","food","Small","2","5"
80,"like_f3",71.2016666666667,"OfficeSmall","Office","office","Small","2","4"
80,"like_e3",55.8733333333333,"OfficeLarge","Office","office","Large","2","4"
80,"like_f4",55.7316666666667,"OfficeSmall","Office","office","Small","2","3"
80,"like_f1",60.9683333333333,"OfficeSmall","Office","office","Small","2","5"
80,"like_f2",51.2666666666667,"OfficeSmall","Office","office","Small","2","1"
80,"like_e4",46.13,"OfficeLarge","Office","office","Large","2","3"
80,"like_f5",62.34,"OfficeSmall","Office","office","Small","2","2"
80,"like_e5",54.2166666666667,"OfficeLarge","Office","office","Large","2","2"
80,"like_e2",55.1666666666667,"OfficeLarge","Office","office","Large","2","1"
80,"like_d3",28.725,"LowSmall","LowED","food","Small","2","4"
80,"like_a4",73.5933333333333,"HighLarge","HighED","food","Large","2","3"
83,"like_b2",56.0816666666667,"HighSmall","HighED","food","Small","1","5"
83,"like_b4",68.7416666666667,"HighSmall","HighED","food","Small","1","3"
83,"like_f3",50.4566666666667,"OfficeSmall","Office","office","Small","1","2"
83,"like_a2",70.955,"HighLarge","HighED","food","Large","1","5"
83,"like_c3",63.535,"LowLarge","LowED","food","Large","1","2"
83,"like_a1",58.965,"HighLarge","HighED","food","Large","1","1"
83,"like_d4",39.8716666666667,"LowSmall","LowED","food","Small","1","3"
83,"like_a3",69.935,"HighLarge","HighED","food","Large","1","2"
83,"like_b3",70.3933333333333,"HighSmall","HighED","food","Small","1","2"
83,"like_c5",56.4,"LowLarge","LowED","food","Large","1","4"
83,"like_c4",38.0066666666667,"LowLarge","LowED","food","Large","1","3"
83,"like_e1",46.5166666666667,"OfficeLarge","Office","office","Large","1","1"
83,"like_a5",87.2,"HighLarge","HighED","food","Large","1","4"
83,"like_b5",70.9216666666667,"HighSmall","HighED","food","Small","1","4"
83,"like_d2",60.3,"LowSmall","LowED","food","Small","1","5"
83,"like_d1",41.21,"LowSmall","LowED","food","Small","1","1"
83,"like_e5",52.845,"OfficeLarge","Office","office","Large","1","4"
83,"like_c1",18.565,"LowLarge","LowED","food","Large","1","1"
83,"like_a4",81.2583333333333,"HighLarge","HighED","food","Large","1","3"
83,"like_e3",44.3033333333333,"OfficeLarge","Office","office","Large","1","2"
83,"like_d5",61.005,"LowSmall","LowED","food","Small","1","4"
83,"like_f2",73.275,"OfficeSmall","Office","office","Small","1","5"
83,"like_f1",50.4216666666667,"OfficeSmall","Office","office","Small","1","1"
83,"like_b1",98.4866666666667,"HighSmall","HighED","food","Small","1","1"
83,"like_f4",49.9983333333333,"OfficeSmall","Office","office","Small","1","3"
83,"like_e2",56.8216666666667,"OfficeLarge","Office","office","Large","1","5"
83,"like_e4",55.5216666666667,"OfficeLarge","Office","office","Large","1","3"
83,"like_f5",56.7516666666667,"OfficeSmall","Office","office","Small","1","4"
83,"like_c2",38.185,"LowLarge","LowED","food","Large","1","5"
83,"like_d3",14.275,"LowSmall","LowED","food","Small","1","2"
84,"like_b2",97.9633333333333,"HighSmall","HighED","food","Small","1","5"
84,"like_c3",83.405,"LowLarge","LowED","food","Large","1","2"
84,"like_d4",81.0883333333333,"LowSmall","LowED","food","Small","1","3"
